57.932	70.011	28.05
57.974	70.195	28.215
57.888	70.069	28.38
57.811	70.021	28.545
57.667	69.934	28.71
57.67	70.02	28.875
57.523	70.084	29.04
57.498	70.011	29.205
57.618	70.059	29.37
57.572	69.994	29.535
57.772	70.081	29.7
57.813	70.057	29.865
57.849	70.034	30.03
57.849	70.14	30.195
57.9	70.102	30.36
57.832	70.064	30.525
57.957	70.099	30.69
58.068	70.13	30.855
58.058	70.074	31.02
57.999	70.136	31.185
57.979	70.176	31.35
57.941	70.164	31.515
57.991	70.209	31.68
58.043	70.239	31.845
58.057	70.186	32.01
58.182	70.184	32.175
57.982	70.148	32.34
57.954	70.093	32.505
57.991	70.129	32.67
57.958	70.091	32.835
57.782	70.007	33
61.017	70.889	0
61.071	70.92	0.165
61.126	70.938	0.33
60.998	70.873	0.495
60.978	70.872	0.66
60.99	70.791	0.825
60.89	70.751	0.99
60.749	70.727	1.155
60.699	70.688	1.32
60.534	70.611	1.485
65.461	71.47	0
65.527	71.511	0.165
65.515	71.583	0.33
65.437	71.571	0.495
65.411	71.576	0.66
65.418	71.567	0.825
65.458	71.586	0.99
65.432	71.588	1.155
65.376	71.561	1.32
65.519	71.63	1.485
65.479	71.583	1.65
65.471	71.628	1.815
65.497	71.665	1.98
65.473	71.674	2.145
65.511	71.671	2.31
65.531	71.69	2.475
65.547	71.667	2.64
65.478	71.678	2.805
65.526	71.741	2.97
65.508	71.71	3.135
65.538	71.676	3.3
65.591	71.835	3.465
65.467	71.777	3.63
65.506	71.809	3.795
65.465	71.769	3.96
65.459	71.706	4.125
65.344	71.579	4.29
65.331	71.564	4.455
65.327	71.57	4.62
65.371	71.61	4.785
65.351	71.643	4.95
65.357	71.609	5.115
65.355	71.623	5.28
65.374	71.64	5.445
65.366	71.628	5.61
65.387	71.6	5.775
65.441	71.589	5.94
65.408	71.59	6.105
65.455	71.64	6.27
65.45	71.688	6.435
65.421	71.655	6.6
65.468	71.702	6.765
65.487	71.742	6.93
65.511	71.726	7.095
65.562	71.821	7.26
65.566	71.823	7.425
65.591	71.89	7.59
65.571	71.813	7.755
65.635	71.837	7.92
65.593	71.88	8.085
65.584	71.876	8.25
65.615	71.864	8.415
65.618	71.976	8.58
65.569	71.933	8.745
65.601	71.963	8.91
65.654	71.968	9.075
65.549	71.959	9.24
65.625	72.021	9.405
65.635	71.998	9.57
65.585	71.998	9.735
65.653	71.967	9.9
65.664	71.945	10.065
65.646	72.057	10.23
65.615	72.054	10.395
65.596	72.099	10.56
65.695	72.136	10.725
65.691	72.137	10.89
65.784	72.251	11.055
65.746	72.218	11.22
65.721	72.118	11.385
65.701	72.209	11.55
65.738	72.133	11.715
65.812	72.254	11.88
65.838	72.245	12.045
66.093	72.522	12.21
65.764	72.202	12.375
65.749	72.148	12.54
65.814	72.204	12.705
65.759	72.164	12.87
65.7	72.214	13.035
65.648	72.265	13.2
65.726	72.128	13.365
65.677	72.184	13.53
65.646	72.169	13.695
65.669	72.201	13.86
65.678	72.209	14.025
65.669	72.176	14.19
65.71	72.181	14.355
65.713	72.225	14.52
65.632	72.238	14.685
65.621	72.172	14.85
65.591	72.208	15.015
65.609	72.169	15.18
65.573	72.205	15.345
65.613	72.168	15.51
65.653	72.2	15.675
65.589	72.199	15.84
65.565	72.245	16.005
65.634	72.209	16.17
65.631	72.197	16.335
65.585	72.253	16.5
65.622	72.285	16.665
65.626	72.135	16.83
65.595	72.249	16.995
65.618	72.247	17.16
65.666	72.322	17.325
65.605	72.134	17.49
65.62	72.261	17.655
65.641	72.258	17.82
65.669	72.2	17.985
65.698	72.238	18.15
65.677	72.239	18.315
65.637	72.266	18.48
65.73	72.16	18.645
65.643	72.162	18.81
65.709	72.267	18.975
65.707	72.266	19.14
65.59	72.214	19.305
65.696	72.322	19.47
65.667	72.302	19.635
65.645	72.223	19.8
65.638	72.278	19.965
65.654	72.282	20.13
65.737	72.317	20.295
65.694	72.273	20.46
65.718	72.298	20.625
65.711	72.329	20.79
65.702	72.335	20.955
65.701	72.308	21.12
65.699	72.338	21.285
65.653	72.345	21.45
65.738	72.394	21.615
65.603	72.229	21.78
65.701	72.392	21.945
65.647	72.288	22.11
65.624	72.305	22.275
65.701	72.307	22.44
65.689	72.413	22.605
65.753	72.326	22.77
65.71	72.421	22.935
65.725	72.342	23.1
65.706	72.355	23.265
65.688	72.295	23.43
65.711	72.368	23.595
65.736	72.375	23.76
65.697	72.365	23.925
65.76	72.389	24.09
65.735	72.385	24.255
65.781	72.452	24.42
65.693	72.337	24.585
65.748	72.41	24.75
65.641	72.285	24.915
65.793	72.366	25.08
65.799	72.37	25.245
65.749	72.305	25.41
65.811	72.364	25.575
65.702	72.225	25.74
65.736	72.244	25.905
65.801	72.454	26.07
65.719	72.355	26.235
65.681	72.28	26.4
65.692	72.231	26.565
65.713	72.348	26.73
65.758	72.342	26.895
65.673	72.328	27.06
65.853	72.558	27.225
65.751	72.477	27.39
65.731	72.372	27.555
65.728	72.24	27.72
65.785	72.355	27.885
65.691	72.323	28.05
65.688	72.454	28.215
65.908	72.652	28.38
65.709	72.258	28.545
66.129	72.953	28.71
65.655	72.372	28.875
65.737	72.16	29.04
65.713	72.244	29.205
65.95	72.659	29.37
65.836	72.432	29.535
66.051	72.874	29.7
65.735	72.328	29.865
65.66	72.369	30.03
65.877	72.492	30.195
65.781	72.481	30.36
65.764	72.393	30.525
65.854	72.513	30.69
67.126	73.02	0
67.087	72.966	0.165
67.095	72.995	0.33
67.178	72.997	0.495
67.077	72.964	0.66
67.036	73.041	0.825
67.12	73.102	0.99
66.995	73.09	1.155
66.952	73.058	1.32
66.891	73.066	1.485
66.905	73.111	1.65
66.997	73.042	1.815
66.948	73.052	1.98
67.157	73.104	2.145
67.278	73.054	2.31
67.159	73.091	2.475
67.176	73.127	2.64
67.309	73.204	2.805
67.276	73.176	2.97
67.228	73.198	3.135
67.132	73.079	3.3
67.154	73.096	3.465
67.28	72.896	3.63
67.205	72.995	3.795
67.148	72.993	3.96
67.161	73.001	4.125
67.112	72.889	4.29
66.977	72.92	4.455
66.933	72.826	4.62
66.932	72.846	4.785
66.937	72.827	4.95
66.963	72.847	5.115
66.878	72.825	5.28
66.721	72.751	5.445
66.807	72.816	5.61
66.56	72.779	5.775
66.753	72.697	5.94
66.815	72.805	6.105
66.692	72.844	6.27
66.66	72.868	6.435
66.741	72.885	6.6
66.517	72.851	6.765
66.553	72.837	6.93
66.523	72.737	7.095
66.475	72.803	7.26
66.563	72.748	7.425
66.345	72.616	7.59
66.474	72.639	7.755
66.469	72.648	7.92
66.474	72.647	8.085
66.352	72.638	8.25
66.326	72.724	8.415
66.32	72.81	8.58
66.314	72.768	8.745
66.194	72.671	8.91
66.306	72.847	9.075
66.246	72.762	9.24
66.283	72.816	9.405
66.334	72.81	9.57
63.367	73.524	0
63.271	73.64	0.165
63.119	73.636	0.33
63.171	73.642	0.495
63.142	73.665	0.66
63.273	73.61	0.825
63.335	73.561	0.99
63.36	73.536	1.155
63.38	73.527	1.32
63.463	73.62	1.485
63.366	73.61	1.65
63.333	73.6	1.815
63.355	73.689	1.98
63.4	73.765	2.145
63.356	73.861	2.31
63.366	73.948	2.475
63.392	73.979	2.64
63.497	74.22	2.805
63.49	74.106	2.97
63.514	74.157	3.135
63.51	74.13	3.3
63.575	74.081	3.465
63.72	74.061	3.63
63.695	74.097	3.795
63.759	74.072	3.96
63.765	74.186	4.125
63.79	74.236	4.29
63.911	74.257	4.455
63.885	74.268	4.62
63.96	74.276	4.785
63.981	74.33	4.95
64.073	74.389	5.115
63.964	74.375	5.28
64.126	74.314	5.445
64.184	74.394	5.61
64.206	74.47	5.775
64.251	74.452	5.94
64.139	74.393	6.105
64.15	74.347	6.27
64.181	74.397	6.435
64.247	74.433	6.6
64.267	74.5	6.765
64.325	74.598	6.93
64.21	74.586	7.095
64.145	74.581	7.26
64.298	74.629	7.425
64.147	74.547	7.59
64.171	74.664	7.755
64.298	74.715	7.92
64.352	74.807	8.085
64.309	74.831	8.25
64.274	74.835	8.415
64.376	74.855	8.58
64.307	74.784	8.745
64.314	74.771	8.91
64.286	74.835	9.075
64.228	74.893	9.24
64.141	75.024	9.405
64.338	74.918	9.57
64.351	74.929	9.735
64.405	74.999	9.9
64.382	75.002	10.065
64.358	75.056	10.23
64.477	75.057	10.395
64.407	74.971	10.56
64.341	74.978	10.725
64.515	75.008	10.89
64.595	75.083	11.055
64.783	75.223	11.22
64.844	75.309	11.385
64.991	75.405	11.55
65.141	75.477	11.715
65.188	75.421	11.88
65.344	75.557	12.045
65.297	75.682	12.21
65.306	75.721	12.375
65.268	75.663	12.54
65.394	75.841	12.705
65.415	75.92	12.87
65.543	75.971	13.035
65.659	76.108	13.2
65.724	76.123	13.365
66.025	76.266	13.53
66.19	76.39	13.695
66.3	76.465	13.86
66.414	76.361	14.025
66.597	76.5	14.19
66.505	76.427	14.355
66.522	76.485	14.52
66.501	76.474	14.685
66.557	76.537	14.85
66.61	76.55	15.015
66.699	76.585	15.18
66.838	76.576	15.345
66.939	76.688	15.51
66.927	76.672	15.675
67.01	76.599	15.84
66.992	76.677	16.005
66.955	76.694	16.17
67.073	76.809	16.335
67.049	76.862	16.5
67.029	76.803	16.665
67.143	76.953	16.83
67.268	77.014	16.995
67.284	77.021	17.16
67.405	77.078	17.325
67.437	77.071	17.49
67.412	77.165	17.655
67.395	77.144	17.82
67.489	77.203	17.985
67.636	77.275	18.15
67.88	77.396	18.315
67.978	77.412	18.48
68.131	77.44	18.645
68.243	77.484	18.81
68.154	77.429	18.975
68.18	77.487	19.14
68.279	77.603	19.305
68.261	77.64	19.47
68.345	77.699	19.635
68.295	77.67	19.8
68.274	77.663	19.965
68.483	77.766	20.13
68.706	78.012	20.295
68.706	78.012	20.46
68.706	78.012	20.625
68.391	73.923	0
68.332	74.064	0.165
68.382	73.951	0.33
68.419	73.898	0.495
68.297	73.982	0.66
68.262	73.885	0.825
68.211	73.895	0.99
68.084	73.907	1.155
68.029	73.902	1.32
68.017	73.834	1.485
67.962	73.778	1.65
67.989	73.816	1.815
67.995	73.765	1.98
67.948	73.799	2.145
68.086	73.808	2.31
68.024	73.817	2.475
67.999	73.803	2.64
67.966	73.9	2.805
68.055	73.865	2.97
67.981	73.87	3.135
68.044	73.826	3.3
67.859	73.807	3.465
67.93	73.866	3.63
67.877	73.815	3.795
67.925	73.8	3.96
67.904	73.787	4.125
67.918	73.839	4.29
67.894	73.751	4.455
67.873	73.795	4.62
67.888	73.779	4.785
67.906	73.793	4.95
68.015	73.742	5.115
68.069	73.669	5.28
67.947	73.724	5.445
67.901	73.705	5.61
67.944	73.754	5.775
67.893	73.734	5.94
67.903	73.747	6.105
67.865	73.744	6.27
67.938	73.708	6.435
68.079	73.716	6.6
68.119	73.781	6.765
68.074	73.805	6.93
68.159	73.725	7.095
68.182	73.752	7.26
68.197	73.72	7.425
68.175	73.703	7.59
68.204	73.704	7.755
68.167	73.763	7.92
68.293	73.761	8.085
68.282	73.728	8.25
68.31	73.715	8.415
68.292	73.718	8.58
68.336	73.748	8.745
68.281	73.784	8.91
68.259	73.695	9.075
68.247	73.754	9.24
68.129	73.683	9.405
68.093	73.714	9.57
68.046	73.635	9.735
68.085	73.539	9.9
67.953	73.626	10.065
68.018	73.545	10.23
68.024	73.549	10.395
67.988	73.568	10.56
67.914	73.458	10.725
67.904	73.307	10.89
67.984	73.278	11.055
68.002	73.343	11.22
67.983	73.154	11.385
67.892	73.213	11.55
67.795	73.086	11.715
67.785	73.051	11.88
67.693	72.943	12.045
67.764	73.053	12.21
67.818	73.063	12.375
67.612	72.908	12.54
67.733	73.067	12.705
67.879	73.194	12.87
68.013	73.261	13.035
68.098	73.299	13.2
68.145	73.22	13.365
68.079	73.274	13.53
67.631	72.818	13.695
47.831	75.468	0
47.855	75.411	0.165
47.856	75.421	0.33
47.843	75.385	0.495
47.875	75.32	0.66
47.854	75.357	0.825
47.695	75.314	0.99
47.651	75.338	1.155
47.657	75.237	1.32
47.599	75.223	1.485
47.553	75.273	1.65
47.529	75.232	1.815
47.547	75.281	1.98
47.479	75.223	2.145
47.46	75.241	2.31
47.327	75.194	2.475
47.315	75.164	2.64
47.302	75.163	2.805
47.308	75.183	2.97
47.291	75.097	3.135
47.142	75.145	3.3
47.188	75.206	3.465
47.2	75.211	3.63
47.262	75.183	3.795
47.242	75.154	3.96
47.233	75.033	4.125
47.198	75.065	4.29
47.215	75.042	4.455
47.294	75.011	4.62
47.267	75.1	4.785
47.357	75.056	4.95
47.358	75.101	5.115
47.43	75.167	5.28
47.499	75.2	5.445
47.54	75.202	5.61
47.466	75.113	5.775
47.393	75.081	5.94
47.278	75.071	6.105
47.313	75.092	6.27
47.183	75.033	6.435
47.233	74.938	6.6
47.244	75.018	6.765
47.2	75.031	6.93
47.067	75.002	7.095
47.246	75.022	7.26
47.33	75.045	7.425
47.349	74.986	7.59
47.21	75.038	7.755
47.151	74.997	7.92
47.128	75.007	8.085
47.035	75.017	8.25
47.02	74.995	8.415
46.963	74.92	8.58
46.976	75.041	8.745
46.757	74.928	8.91
46.71	75.029	9.075
46.664	75.002	9.24
46.748	75.172	9.405
46.74	75.138	9.57
46.671	75.088	9.735
46.674	74.992	9.9
46.772	75.275	10.065
46.991	75.29	10.23
46.978	75.265	10.395
47.065	75.225	10.56
46.906	75.222	10.725
47.106	75.17	10.89
47.067	75.224	11.055
47.079	75.108	11.22
46.946	75.034	11.385
47.109	75.049	11.55
47.078	74.988	11.715
46.941	74.936	11.88
46.96	74.957	12.045
46.932	74.954	12.21
46.97	74.962	12.375
47.006	74.834	12.54
47.031	74.882	12.705
46.909	74.846	12.87
46.83	74.701	13.035
46.709	74.646	13.2
46.545	74.529	13.365
46.454	74.609	13.53
46.46	74.55	13.695
46.358	74.517	13.86
46.337	74.516	14.025
46.453	74.493	14.19
46.533	74.374	14.355
46.541	74.321	14.52
46.445	74.388	14.685
46.461	74.497	14.85
46.514	74.439	15.015
46.454	74.284	15.18
46.508	74.279	15.345
46.391	74.356	15.51
46.376	74.373	15.675
46.267	74.475	15.84
46.154	74.558	16.005
46.186	74.66	16.17
46.35	74.675	16.335
46.491	74.796	16.5
46.472	74.867	16.665
46.484	74.848	16.83
46.462	74.789	16.995
46.494	75.023	17.16
46.479	74.987	17.325
46.402	75.05	17.49
46.374	75.082	17.655
46.486	75.236	17.82
46.544	75.391	17.985
46.648	75.53	18.15
46.657	75.589	18.315
46.796	75.662	18.48
46.761	75.849	18.645
46.768	75.752	18.81
46.719	75.67	18.975
46.577	75.772	19.14
46.705	75.618	19.305
46.615	75.701	19.47
46.679	75.685	19.635
46.667	75.811	19.8
46.678	75.707	19.965
46.725	75.871	20.13
46.805	75.725	20.295
46.865	75.617	20.46
46.865	75.598	20.625
46.823	75.511	20.79
46.817	75.465	20.955
46.91	75.503	21.12
46.97	75.268	21.285
46.931	75.323	21.45
46.951	75.233	21.615
46.985	75.323	21.78
46.978	75.312	21.945
47.04	75.36	22.11
47.03	75.349	22.275
47.076	75.4	22.44
47.097	75.333	22.605
47.096	75.37	22.77
47.058	75.342	22.935
47.087	75.334	23.1
46.946	75.363	23.265
47.034	75.432	23.43
47.019	75.42	23.595
46.989	75.433	23.76
47.048	75.384	23.925
47.025	75.593	24.09
46.977	75.425	24.255
46.968	75.403	24.42
46.972	75.425	24.585
47.016	75.358	24.75
47.042	75.421	24.915
47.089	75.409	25.08
47.035	75.41	25.245
47.092	75.423	25.41
46.975	75.306	25.575
47.126	75.399	25.74
47.147	75.451	25.905
47.143	75.425	26.07
47.126	75.425	26.235
47.162	75.378	26.4
47.168	75.373	26.565
47.161	75.434	26.73
47.178	75.438	26.895
47.14	75.397	27.06
47.286	75.387	27.225
47.166	75.351	27.39
47.115	75.255	27.555
47.11	75.208	27.72
47.16	75.37	27.885
47.168	75.361	28.05
47.176	75.372	28.215
47.19	75.339	28.38
47.19	75.39	28.545
47.18	75.385	28.71
47.012	75.484	28.875
47.013	75.365	29.04
47.013	75.344	29.205
47.021	75.369	29.37
46.986	75.384	29.535
46.988	75.373	29.7
46.973	75.522	29.865
46.977	75.375	30.03
47.046	75.431	30.195
47.004	75.286	30.36
66.538	75.305	0
66.425	75.333	0.165
66.491	75.195	0.33
66.503	75.126	0.495
66.591	75.014	0.66
66.551	75.017	0.825
66.425	75.094	0.99
66.674	75.184	1.155
66.578	75.067	1.32
64.936	75.507	0
65.113	75.587	0.165
65.27	75.542	0.33
65.573	75.67	0.495
65.831	75.874	0.66
66.044	76.012	0.825
66.249	76.222	0.99
66.181	76.174	1.155
66.035	76.072	1.32
66.048	76.031	1.485
66	76.025	1.65
66.007	76.012	1.815
65.406	75.879	1.98
66.081	75.995	2.145
66.124	76.057	2.31
66.253	76.263	2.475
66.529	76.538	2.64
66.649	76.617	2.805
66.761	76.769	2.97
67.02	76.912	3.135
67.246	77.003	3.3
67.386	77.083	3.465
67.561	77.251	3.63
67.417	77.109	3.795
67.491	77.063	3.96
67.568	76.951	4.125
67.59	77.021	4.29
67.621	76.864	4.455
67.674	76.957	4.62
67.647	77	4.785
67.723	76.983	4.95
67.451	76.843	5.115
67.43	76.761	5.28
67.289	76.804	5.445
67.22	76.728	5.61
67.235	76.728	5.775
67.286	76.702	5.94
67.303	76.724	6.105
67.297	76.767	6.27
67.326	76.691	6.435
67.316	76.598	6.6
67.289	76.629	6.765
67.359	76.608	6.93
67.278	76.588	7.095
67.468	76.622	7.26
67.442	76.713	7.425
67.421	76.771	7.59
67.474	76.781	7.755
67.464	76.744	7.92
67.483	76.626	8.085
67.509	76.781	8.25
67.484	76.673	8.415
67.366	76.645	8.58
67.565	76.78	8.745
67.544	76.664	8.91
67.552	76.662	9.075
67.468	76.732	9.24
67.775	76.713	9.405
68.152	76.917	9.57
68.063	76.801	9.735
68.19	76.889	9.9
67.568	76.755	10.065
67.736	76.708	10.23
67.898	76.69	10.395
67.925	76.802	10.56
68.051	76.884	10.725
68.126	77.024	10.89
68.249	77.251	11.055
68.345	77.381	11.22
68.542	77.537	11.385
68.723	77.67	11.55
68.861	77.75	11.715
68.884	77.748	11.88
69.116	77.557	12.045
69.369	77.602	12.21
69.508	77.596	12.375
69.646	77.785	12.54
69.66	77.7	12.705
69.648	77.736	12.87
69.644	77.597	13.035
69.566	77.548	13.2
69.624	77.559	13.365
69.648	77.482	13.53
69.577	77.534	13.695
69.593	77.516	13.86
69.51	77.435	14.025
69.476	77.426	14.19
69.571	77.417	14.355
69.606	77.364	14.52
69.609	77.276	14.685
66.087	76.119	0
66.054	76.223	0.165
66.232	75.974	0.33
66.05	75.844	0.495
67.07	76.375	0.66
67.173	76.428	0.825
67.374	76.548	0.99
67.065	76.327	0
66.983	76.314	0.165
67.132	76.321	0.33
48.05	76.617	0
48.18	76.637	0.165
48.087	76.51	0.33
48.004	76.455	0.495
47.981	76.452	0.66
47.991	76.475	0.825
47.951	76.563	0.99
47.995	76.539	1.155
47.932	76.547	1.32
48.001	76.465	1.485
47.982	76.456	1.65
47.971	76.506	1.815
48.039	76.469	1.98
48.02	76.461	2.145
48.068	76.435	2.31
48.115	76.355	2.475
48.017	76.37	2.64
47.997	76.382	2.805
48.129	76.374	2.97
48.134	76.4	3.135
48.088	76.37	3.3
48.069	76.286	3.465
48.07	76.382	3.63
48.103	76.351	3.795
48.08	76.335	3.96
48.083	76.202	4.125
48.091	76.268	4.29
48.073	76.37	4.455
48.086	76.379	4.62
48.112	76.317	4.785
48.114	76.234	4.95
48.084	76.27	5.115
48.195	76.173	5.28
48.06	76.286	5.445
47.696	76.478	5.61
47.327	76.592	5.775
47.064	76.509	5.94
46.723	76.356	6.105
46.494	76.236	6.27
46.419	76.203	6.435
46.32	76.111	6.6
46.255	76.102	6.765
46.087	76.067	6.93
46.06	76.099	7.095
46.128	76.123	7.26
46.103	76.147	7.425
46.025	76.168	7.59
46.089	76.185	7.755
46.013	76.191	7.92
46.083	76.203	8.085
46.057	76.149	8.25
45.987	76.151	8.415
46.022	76.083	8.58
46.072	76.081	8.745
46.083	76.085	8.91
45.999	76.094	9.075
45.863	76.07	9.24
45.944	76.056	9.405
45.891	76.07	9.57
45.915	76.033	9.735
45.917	76.045	9.9
46.034	76.106	10.065
46.135	76.065	10.23
46.134	76.039	10.395
46.168	76.035	10.56
46.141	76.05	10.725
46.133	76.07	10.89
46.132	76.095	11.055
46.168	76.065	11.22
46.167	76.065	11.385
46.171	75.901	11.55
46.226	75.917	11.715
46.202	75.902	11.88
46.264	76.019	12.045
46.291	76.068	12.21
46.349	76.049	12.375
46.358	76.013	12.54
46.37	76.078	12.705
46.306	76.05	12.87
46.346	76.022	13.035
46.355	76.05	13.2
46.331	76.007	13.365
46.398	76.011	13.53
46.295	75.895	13.695
46.389	75.935	13.86
46.424	75.941	14.025
46.506	75.83	14.19
46.488	75.728	14.355
46.545	75.768	14.52
46.627	75.77	14.685
46.697	75.822	14.85
46.71	75.808	15.015
46.786	75.726	15.18
46.789	75.727	15.345
46.718	75.78	15.51
46.691	75.869	15.675
46.556	75.931	15.84
46.584	76.027	16.005
46.59	76.071	16.17
46.527	76.061	16.335
46.379	76.091	16.5
46.368	76.042	16.665
46.303	76.112	16.83
46.164	76.084	16.995
46.108	76.068	17.16
46.052	76.087	17.325
46.001	76.122	17.49
45.976	76.085	17.655
45.921	76.14	17.82
45.944	76.126	17.985
46.038	76.143	18.15
46.014	76.213	18.315
46.102	76.173	18.48
45.915	76.17	18.645
46.092	76.078	18.81
46.023	76.032	18.975
67.956	76.58	0
67.983	76.581	0.165
67.851	76.435	0.33
67.616	76.329	0.495
67.839	76.442	0.66
67.831	76.408	0.825
67.828	76.425	0.99
